招录机关	部门代码	用人司局	招考职位	职位代码	调剂进入面试最低分数
江苏海事局	118104	镇江海事局	镇江海事局一级行政执法员(二)	300110002002	111.70
江苏海事局	118104	泰州海事局	泰州海事局一级行政执法员(一)	300110004001	119.50
江苏海事局	118104	南通海事局	南通海事局一级行政执法员(六)	300110008006	105.00
江苏海事局	118104	南通海事局	南通海事局一级行政执法员(六)	300110008006	105.00
江苏海事局	118104	南京海事局	南京海事局四级主办	300149001002	104.70
上海海事局	118301	浦东海事局	浦东海事局一级行政执法员(一)	300110005001	112.90
上海海事局	118301	浦东海事局	浦东海事局一级行政执法员(六)	300110005006	114.90
上海海事局	118301	浦东海事局	浦东海事局一级行政执法员(六)	300110005006	114.90
上海海事局	118301	宝山海事局	宝山海事局一级行政执法员(一)	300110006001	106.50
上海海事局	118301	崇明海事局	崇明海事局一级行政执法员(一)	300110007001	112.80
上海海事局	118301	吴淞海事局	吴淞海事局一级行政执法员(一)	300110009001	107.60
上海海事局	118301	吴淞海事局	吴淞海事局一级行政执法员(一)	300110009001	107.60
上海海事局	118301	吴淞海事局	吴淞海事局一级行政执法员(三)	300110009003	111.00
天津海事局	118302	大港海事局	大港海事局一级行政执法员(一)	300110007001	117.10
辽宁海事局	118303	营口海事局	营口海事局一级行政执法员(二)	300110001002	115.90
辽宁海事局	118303	营口海事局	营口海事局一级行政执法员(八)	300110001008	120.60
辽宁海事局	118303	丹东海事局	丹东海事局一级行政执法员	300110003001	101.60
河北海事局	118304	沧州海事局	沧州海事局一级行政执法员(一)	300110002001	107.50
河北海事局	118304	曹妃甸海事局	曹妃甸海事局一级行政执法员(六)	300110004009	109.70
浙江海事局	118306	舟山海事局	舟山海事局一级行政执法员(一)	300110003001	115.20
浙江海事局	118306	舟山海事局	舟山海事局一级行政执法员(一)	300110003001	115.20
浙江海事局	118306	舟山海事局	舟山海事局一级行政执法员(二)	300110003002	120.10
浙江海事局	118306	舟山海事局	舟山海事局一级行政执法员(四)	300110003004	107.20
浙江海事局	118306	台州海事局	台州海事局一级行政执法员(一)	300110005001	101.70
浙江海事局	118306	杭州海事局	杭州海事局一级行政执法员(二)	300110007002	112.30
浙江海事局	118306	杭州海事局	杭州海事局一级行政执法员(二)	300110007002	112.30
浙江海事局	118306	舟山海事局	舟山海事局四级主办(一)	300149003001	102.00
福建海事局	118307	福州海事局	福州海事局一级行政执法员(二)	300110001002	111.80
福建海事局	118307	福州海事局	福州海事局一级行政执法员(八)	300110001008	122.50
广东海事局	118308	汕头海事局	汕头海事局一级行政执法员(一)	300110001001	106.60
广东海事局	118308	汕头海事局	汕头海事局一级行政执法员(一)	300110001001	106.60
广东海事局	118308	汕头海事局	汕头海事局一级行政执法员(二)	300110001002	107.10
广东海事局	118308	湛江海事局	湛江海事局一级行政执法员(七)	300110002007	107.10
广东海事局	118308	湛江海事局	湛江海事局一级行政执法员(七)	300110002007	107.10
广东海事局	118308	湛江海事局	湛江海事局一级行政执法员(十)	300110002010	112.50
广东海事局	118308	湛江海事局	湛江海事局一级行政执法员(十)	300110002010	112.50
广东海事局	118308	湛江海事局	湛江海事局一级行政执法员(十)	300110002010	112.50
广东海事局	118308	广州海事局	广州海事局一级行政执法员(一)	300110003001	106.30
广东海事局	118308	广州海事局	广州海事局一级行政执法员(一)	300110003001	106.30
广东海事局	118308	广州海事局	广州海事局一级行政执法员(一)	300110003001	106.30
广东海事局	118308	广州海事局	广州海事局一级行政执法员(二)	300110003002	124.30
广东海事局	118308	广州海事局	广州海事局一级行政执法员(十四)	300110003014	106.20
广东海事局	118308	广州海事局	广州海事局一级行政执法员(十四)	300110003014	106.20
广东海事局	118308	广州海事局	广州海事局一级行政执法员(二十)	300110003020	111.10
广东海事局	118308	广州海事局	广州海事局一级行政执法员(二十四)	300110003024	106.80
广东海事局	118308	广州海事局	广州海事局一级行政执法员(二十四)	300110003024	106.80
广东海事局	118308	珠海海事局	珠海海事局一级行政执法员(九)	300110005009	119.10
广东海事局	118308	珠海海事局	珠海海事局一级行政执法员(九)	300110005009	119.10
广东海事局	118308	江门海事局	江门海事局一级行政执法员(一)	300110009001	104.70
广东海事局	118308	江门海事局	江门海事局一级行政执法员(二)	300110009002	99.80
广东海事局	118308	江门海事局	江门海事局一级行政执法员(七)	300110009007	110.20
广东海事局	118308	肇庆海事局	肇庆海事局一级行政执法员(一)	300110013001	102.60
广东海事局	118308	清远海事局	清远海事局一级行政执法员(五)	300110015005	97.70
广东海事局	118308	清远海事局	清远海事局一级行政执法员(五)	300110015005	97.70
广西海事局	118309	北海海事局	北海海事局一级行政执法员(二)	300110002002	99.60
广西海事局	118309	北海海事局	北海海事局一级行政执法员(二)	300110002002	99.60
广西海事局	118309	北海海事局	北海海事局一级行政执法员(二)	300110002002	99.60
广西海事局	118309	北海海事局	北海海事局一级行政执法员(二)	300110002002	99.60
广西海事局	118309	柳州海事局	柳州海事局一级行政执法员(二)	300110007002	96.40
广西海事局	118309	来宾海事局	来宾海事局一级行政执法员	300110011001	98.10
海南海事局	118310	海口海事局	海口海事局一级行政执法员(二)	300110001002	108.80
海南海事局	118310	三亚海事局	三亚海事局一级行政执法员(一)	300110002001	112.80
海南海事局	118310	三亚海事局	三亚海事局一级行政执法员(一)	300110002001	112.80
海南海事局	118310	三亚海事局	三亚海事局一级行政执法员(一)	300110002001	112.80
海南海事局	118310	三亚海事局	三亚海事局一级行政执法员(一)	300110002001	112.80
海南海事局	118310	八所海事局	八所海事局一级行政执法员(一)	300110003001	108.20
海南海事局	118310	八所海事局	八所海事局一级行政执法员(一)	300110003001	108.20
海南海事局	118310	八所海事局	八所海事局一级行政执法员(一)	300110003001	108.20
海南海事局	118310	八所海事局	八所海事局一级行政执法员(一)	300110003001	108.20
海南海事局	118310	八所海事局	八所海事局一级行政执法员(四)	300110003004	122.50
海南海事局	118310	洋浦海事局	洋浦海事局一级行政执法员(二)	300110004002	103.40
海南海事局	118310	清澜海事局	清澜海事局一级行政执法员(五)	300110005005	101.10
黑龙江海事局	118311	哈尔滨海事局	哈尔滨海事局一级行政执法员(三)	300110001003	100.40
黑龙江海事局	118311	佳木斯海事局	佳木斯海事局一级行政执法员(一)	300110002001	104.90
黑龙江海事局	118311	佳木斯海事局	佳木斯海事局一级行政执法员(三)	300110002002	95.50
黑龙江海事局	118311	佳木斯海事局	佳木斯海事局一级行政执法员(三)	300110002002	95.50
黑龙江海事局	118311	佳木斯海事局	佳木斯海事局一级行政执法员(九)	300110002008	96.00
黑龙江海事局	118311	佳木斯海事局	佳木斯海事局一级行政执法员(十)	300110002009	108.50
黑龙江海事局	118311	佳木斯海事局	佳木斯海事局一级行政执法员(十一)	300110002010	110.70
黑龙江海事局	118311	黑河海事局	黑河海事局一级行政执法员(五)	300110003004	120.20
连云港海事局	118313	海事处	海事处一级行政执法员(四)	300110001004	95.10
连云港海事局	118313	海事处	海事处一级行政执法员(四)	300110001004	95.10
连云港海事局	118313	盐城海事局	盐城海事局一级行政执法员(一)	300110002001	117.10
水利部黄河水利委员会	119102	水利部黄河水利委员会	办公室宣传与文化建设处一级主任科员及以下	400110101001	107.90
水利部黄河水利委员会	119102	黄河河口管理局垦利黄河河务局	水政水资源科一级主任科员及以下	400110224001	98.00
水利部黄河水利委员会	119102	黄河水利委员会河南黄河河务局	规划计划处一级主任科员及以下	400110301001	128.40
水利部黄河水利委员会	119102	焦作黄河河务局孟州黄河河务局	办公室一级主任科员及以下	400110323001	107.70
水利部海河水利委员会	119104	漳卫南运河管理局	水闸管理局一级主任科员及以下	400110002026	112.20
商务部	121000	离退休干部局	一级主任科员及以下(英语五)	200110005001	119.80
商务部	121000	离退休干部局	一级主任科员及以下(英语五)	200110005001	119.80
商务部	121000	离退休干部局	一级主任科员及以下(英语五)	200110005001	119.80
国家卫生健康委员会	123000	体制改革司	业务处室一级主任科员及以下	200110006001	115.70
国家卫生健康委员会	123000	体制改革司	业务处室一级主任科员及以下	200110006001	115.70
国家卫生健康委员会	123000	体制改革司	业务处室一级主任科员及以下	200110006001	115.70
国家卫生健康委员会	123000	职业健康司	业务处室一级主任科员及以下	200110015001	105.40
国家卫生健康委员会	123000	职业健康司	业务处室一级主任科员及以下	200110015001	105.40
国家卫生健康委员会	123000	职业健康司	业务处室一级主任科员及以下	200110015001	105.40
中国人民银行北京市分行	126102	中国人民银行北京市分行	综合业务部门一级主任科员及以下	300110001001	122.20
中国人民银行北京市分行	126102	中国人民银行北京市分行	综合业务部门一级主任科员及以下	300110001001	122.20
中国人民银行北京市分行	126102	中国人民银行北京市分行	综合业务部门一级主任科员及以下	300110001006	123.40
中国人民银行北京市分行	126102	中国人民银行北京市分行	综合业务部门一级主任科员及以下	300110001006	123.40
中国人民银行北京市分行	126102	中国人民银行北京市分行	综合业务部门一级主任科员及以下	300110001006	123.40
中国人民银行北京市分行	126102	中国人民银行北京市分行	综合业务部门一级主任科员及以下	300110001006	123.40
中国人民银行天津市分行	126103	中国人民银行天津市分行	综合业务部门一级主任科员及以下	300110001006	122.50
中国人民银行天津市分行	126103	中国人民银行天津市分行	综合业务部门一级主任科员及以下	300110001008	130.70
中国人民银行河北省分行	126104	中国人民银行河北省分行	综合业务部门一级主任科员及以下	300110001003	126.30
中国人民银行河北省分行	126104	中国人民银行河北省分行	综合业务部门一级主任科员及以下	300110001003	126.30
中国人民银行河北省分行	126104	中国人民银行河北省分行	综合业务部门一级主任科员及以下	300110001005	105.40
中国人民银行河北省分行	126104	中国人民银行河北省分行	综合业务部门一级主任科员及以下	300110001005	105.40
中国人民银行河北省分行	126104	中国人民银行河北省分行	综合业务部门一级主任科员及以下	300110001005	105.40
